gridID,vegslope,watslope,shdislope,fracslope,contagslope,tmpslope,popslope,ntlslope,cluster
2534,0.00608567,-0.000741,-0.01013541,-0.000378,0.509045951,0.01790487,22.33333333,17.61647059,3
2535,0.005497401,0,0.001090406,-3.25E-05,-0.063059635,0.025925937,2.181818182,99.19222222,3
2536,0.005414057,-0.000667,-0.0010246,0.000222,0.178937581,0.024794476,27.56521739,92.24647059,3
2537,0.003206494,0,0.021466752,-0.000291,-1.118828968,0.026282142,0,102.4813043,2
2538,0.00608567,0,-0.00268584,9.54E-05,0.138580252,0.017714321,176.0833333,30.43,3
2539,0.005497401,0,0.003209941,-0.000259,-0.02713698,0.025321488,97.61111111,89.99,3
2540,0.001027116,0.015652174,0.007815893,0.000766,-0.619602528,0.032538413,130,135.26,2
2541,0.004722138,0,-0.014778159,-0.000793,0.975405113,0.018472017,-442,81.168,3
2542,0.002834503,0,0,0,0,0.018880942,0,33.65,3
2543,-0.001650351,0,-0.011759039,-4.33E-05,1.075995108,0.034027858,114,94.08631579,3
2544,0.00221926,0,0.00422254,0.00118184,-1.322133775,0.034875137,-9.764705882,152.2331818,2
2545,0.006727263,0.000833,-0.008889048,9.69E-05,0.628048327,0.016323455,-9.055555556,45.20363636,3
2546,0.006727263,0.007222222,-0.004403985,-0.000135,-0.072697365,0.015804001,76.26315789,46.84814815,3
2547,0.00156326,0.002142857,-0.003027441,2.33E-05,-0.077519281,0.032954082,213.5882353,37.89,3
2548,0.006727263,0,0.00970663,-9.03E-05,-0.382899264,0.015368053,-38.0625,39.05647059,3
2549,0.003586983,0.005882353,0.000107,0.000658,-0.157191523,0.028947509,193.8,56.99277778,3
2550,0.000733,0.014166667,0.006045239,0.000272,-0.768129648,0.031910295,17.5,74.1752381,2
2551,0.001282503,0,-0.000535,0.000138,-0.881538405,0.032128769,-1.80952381,113.8,2
2552,0.003746138,0.017826087,0.00563598,0.000773,-0.392268196,0.031618986,1.153846154,69.853,3
2553,0.00301331,0,0.015991243,0.000408,-1.260654813,0.031666738,-0.181818182,67.17,2
2554,0.00156326,0,-0.0118853,-0.000972,1.58405047,0.031981885,10.25,35.00909091,3
2555,-0.000189,0,0.016626052,-0.000143,-1.498920234,0.032084751,33.52380952,150.5215,2
2556,0.003722158,0,0.008866452,0.000448,-0.772548382,0.031557601,-8.038461538,94.45,2
2557,0.001063222,0,0.017797828,0.000211,-1.760600318,0.032079337,-53.8,106.7566667,2
2558,0.004944686,0.000345,0.024405473,-0.000369,-0.688794506,0.031729188,-3.333333333,52.75473684,3
2559,0.003522779,0.006296296,0.006338099,-0.000117,-0.456130459,0.031046143,-0.571428571,85.24052632,3
2560,0.010504824,0,0.009592343,0.000147,-0.554312502,0.007472076,1,26.89,3
2561,0.003522779,0.002,0.000329,0,0,0.030173637,7.117647059,102.4490909,3
2562,0.010504824,0,0.007885788,-0.000506,-0.158094956,0.006874909,-91.1875,24.08454545,3
2563,0.003709422,0.002,0.011001935,0.000289,-0.782019352,0.029824532,1.4375,117.3666667,2
2564,0.00802131,0,-0.003601125,0.000169,0.189747921,0.030658801,16.36363636,55.02083333,3
2565,0.008093347,0.000357,-0.000519,0,0.01614727,0.03624616,-110.7272727,86.43473684,3
2566,0.001555195,0.003333333,0.01272835,-9.29E-05,-0.810820806,0.019770946,-18.81818182,144.5455556,2
2567,0.001474625,0,0,-0.00049,-0.397302667,0.029208312,21.52173913,76.21166667,3
2568,0.001474625,0,0,0.000412,-0.456618263,0.028100026,5,30.82178571,3
2569,0.005041135,0,0,-0.000416,-0.07743908,0.025000668,43.64705882,91.42111111,3
2570,0.005084998,0,0.000232,-0.00024,0.093817822,0.025000286,3.25,56.15928571,3
2571,0.004933309,0,-0.002755545,7.98E-07,-0.194074514,0.025000095,36.3,87.849,3
2572,0.010259368,0.000625,0.003679553,0.000495,-0.999156946,0.009285663,-32.82608696,17.88714286,3
2573,0.005631493,0,0.008026973,0.000166,-0.694796417,0.016666749,-55.27777778,52.04,3
2574,0.003364636,0,0,0.000139,-0.051108694,0.038184564,-8.714285714,61.34428571,3
2575,0.005173722,0,-0.009344204,-3.60E-05,0.536904349,0.017873522,3.789473684,42.1125,3
2576,0.003769964,0,0.012135044,0.001075678,-0.76732797,0.016687469,-115.4210526,64.802,2
2577,0.004085867,0,-0.003238703,0.000817,0.333470888,0.012500064,-630,96.23333333,3
2578,0.003297494,0,0.011575487,0,-0.388614674,0.034722115,0.75,27.04115385,3
2579,0.003399668,0.000435,0.011602388,-0.000286,-0.227849,0.034999619,-7.5,36.7475,3
2580,0.001273259,0.000556,0.017307287,9.95E-05,-1.286808875,0.03231912,10.52173913,173.8196154,2
2581,0.001669304,0.000909,0.00198777,0.000247,-0.345275892,0.036166693,5.529411765,110.9166667,2
2582,0.004975376,0,0.007451999,5.05E-05,-0.080209445,0.016711327,-89,70.78958333,3
2583,-0.001649904,0.000357,-0.010787008,-0.000126,0.438394985,0.037883564,-42.19047619,151.1604348,3
2584,0.005637077,0,0.025713127,-0.000249,0.341975175,0.016687468,-52.4,74.66772727,3
2585,0.005659531,0.014782609,-0.000706,-0.000543,-0.063533201,0.016101149,-32.36363636,44.75411765,3
2586,0.001341537,0.001111111,0.019777482,-0.000254035,-0.264852977,0.032458568,1.75,69.55454545,2
2587,0.002939818,0.001923077,0.014046913,-0.000223,-0.616281552,0.032608318,7.666666667,32.43846154,3
2588,-0.002127064,0,0.003917617,0,-0.370815529,0.037962882,-21.44444444,58.684,2
2589,0.001577437,0,0.009336148,0.00023,-0.157619043,0.032456235,97,110.9525,2
2590,0.002424769,0.0075,0.009515117,0.000215,-0.056161728,0.033444513,149,130.3795455,2
2591,0.004822135,0,0.010751703,-0.000295,-0.506697596,0.03263895,-21.17241379,113.9155556,3
2592,-0.000276,0,0.02088365,1.29E-05,-1.611977658,0.031140378,-19.15,184.1842857,2
2593,0.00427736,0,0.011204621,-1.60E-05,-0.675023939,0.036779746,-2,66.41142857,3
2594,0.001174181,0.002,0.004876743,-8.06E-05,-0.511073965,0.034649088,-9.5,138.364,2
2595,0.005341379,0,0.010303759,-0.00053,-0.279072773,0.032407434,-25.32142857,98.62,3
2596,0,-0.002857143,0.004830975,-0.000504,0.549346951,0.032681036,0,4.666666667,3
2597,0.005232386,0,0.001753017,0.000125,0.181194878,0.029597171,-16.81818182,67.03,3
2598,-0.000171,0,0.021735961,0.000242,-0.999649129,0.033339816,15.35714286,139.3414286,2
2599,0.004401427,0,0,0,0,0.018988293,9.36,4.975384615,3
2600,0.004634435,0.0075,0.011712375,0.000416,-0.676591895,0.017583408,-7.857142857,48.02695652,3
2601,0.006656013,0.002592593,0.023388596,-0.000484,0.582347794,0.012571408,1.8,63.51538462,3
2602,0.004837783,-0.000556,0.001399581,0,0,0.022565205,19.96153846,57.56285714,3
2603,0.002119909,-0.000833,-0.019613206,-9.54E-05,1.138921935,0.01219803,-10.08333333,56.84,1
2604,0.008452658,0,0.007868379,-0.001100101,0.00800684,0.031111131,-78.22222222,22.21933333,3
2605,0.001356366,0.002,0.006842103,-3.83E-05,-0.113666084,0.033118025,2.75,189.58,2
2606,0.003657278,0.0075,0.00306106,-0.000344,-0.013598814,0.017499733,2.954545455,54.74352941,3
2607,0.007549369,0,0.016602847,-3.69E-05,-1.411580563,0.012499857,55.09090909,94.93958333,2
2608,0.00150138,0,0,0,0.005015577,0.031641662,8.5,60.375625,3
2609,0.003719689,0.00037,-0.003027229,2.60E-10,0.045523253,0.017760396,-7.25,61.37272727,3
2610,0.008630462,0,0.011076698,3.41E-06,-0.841935947,0.012577709,-289.5652174,92.8425,3
2611,-0.000493,0.004285714,0.006638098,-0.001075194,0.362422913,0.033675057,-16.22222222,36.20133333,3
2612,0.001417074,0,0,0,0,0.032795131,39.89473684,139.5325,2
2613,0.00150138,0,0,0,0,0.032141302,65.66666667,138.9861538,2
2614,0.001637026,0,-0.005233059,7.87E-05,0.036948471,0.017142795,24.64705882,71.80375,3
2615,0.002833877,0.001764706,0.001087929,-0.000126,-0.253623814,0.018749955,8.727272727,85.3,3
2616,0.002833877,0.001176471,0,-0.001044946,-0.012327454,0.017814831,-15.8,113.9122222,3
2617,0.002833877,-0.000952,0.006673892,-0.000554,-0.126115156,0.018333244,-29.07407407,100.7625,3
2618,0.00319571,0,0,0,0,0.018281326,9.538461538,35.69285714,3
2619,0.006022777,0,0.009265128,-0.000549,2.087685204,0.014717214,42.47058824,35.42826087,3
2620,0.00319571,0,0.003220374,-0.000159,1.081844629,0.018437481,32.3,39.305,3
2621,0.001217671,0,-0.000141,0.000312,-0.194831023,0.030424967,151.2105263,94.2468,3
2622,0.003569974,0,0.006592633,-0.000376,1.282807995,0.018511088,12.5,57.57931034,3
2623,0.001217671,-5.00E-04,0.005911582,-0.00018,-0.344775017,0.030588861,-38.1875,81.1,3
2624,0.00358431,0.000769,0.005216328,-0.000121,0.785249607,0.017541895,10.82352941,43.65333333,3
2625,0.004717439,0,0.000775,-5.74E-05,0.752035573,0.01763996,4.6,46.4175,3
2626,0.003094391,0.002380952,0.013080565,-0.000642,-0.481519747,0.017111206,18,102.8542857,2
2627,0.003094391,0,0.010746092,0,-0.502261498,0.017749977,0.8,92.5136,2
2628,0.003031563,-0.000625,0,0,0,0.018574976,19.5,59.60571429,3
2629,0,-0.00125,0.004635975,-0.000184,0.111600466,0.028819517,107.6071429,72.61230769,3
2630,0.003523516,-0.0025,0.005587223,0.000837,-0.579389376,0.017564966,-7.529411765,90.37230769,2
2631,0.002754393,0.002857143,0.006214456,0.00046,-1.13458137,0.018033142,-54.04545455,70.1,2
2632,0,-0.000667,-0.006257949,0.00044,0.0010876,0.029499872,-46.76923077,76.71647059,3
2633,0.000567,0.001818182,-0.014766513,-0.000402,0.89646029,0.031666684,3.333333333,73.98,3
2634,0.003563701,0.004583333,0.00676718,0.000209,-0.301439298,0.017121024,-0.761904762,67.645,3
2635,0.004314111,0.001111111,0.01609205,0.000323,-1.136044194,0.023437405,-51.53846154,149.5856,2
2636,0.00673095,0,0.003187973,-9.14E-06,-0.068131452,0.031325421,-2.157894737,51.04,3
2637,0.002754393,0,0.015917309,-0.000162,0.237522515,0.018636348,1.1,90.77333333,3
2638,0.002754393,0,0.019025582,0,-0.363464547,0.018645768,-14.66666667,119.9184615,2
2639,0.002797536,0,0.026538311,0.000262,0,0.018738196,37.09090909,125.282,2
2640,0.006617996,-0.003333333,0.013815594,0,0.022067197,0.030022233,-10.21428571,80.59517241,3
2641,-0.001360171,0,0.010823906,3.16E-05,-0.599390885,0.031962993,239,124.21,2
2642,0.003768587,0,0.009013918,0,-0.026269076,0.03190152,38.58333333,3.756666667,3
2643,0.000845,0.003333333,0.029503081,0,-1.25223273,0.017882743,0.722222222,168.6488,2
2644,0.005662853,0.003,0.019105585,5.30E-05,-1.018078738,0.022685212,45.15384615,117.2866667,2
2645,0.005790617,0.002857143,-0.003994153,0.000313,-0.437372593,0.022976854,122.8,120.9495238,3
2646,-7.93E-05,0,0.021452801,-0.000193,-1.278520534,0.032277728,22.5,141.582963,2
2647,0.003768587,0.000357,0,-9.03E-05,-0.017501681,0.031863738,-0.80952381,23.062,3
2648,0.003768587,0,0.00440759,-0.000129,0.081909188,0.032227294,5.47826087,-0.186428571,3
2649,0.003768587,0.004074074,0.012891548,-0.000288,0.281561366,0.032238643,-0.041666667,-7.93,3
2650,0.003422189,0,0.004342507,-0.00058,0.530191124,0.032424265,2,-7.24,3
2651,0.000845,0.004,0.004650933,-0.000548,0.802054366,0.017888808,66.625,167.79,2
2652,0.005802622,0,0.015274874,0.000827,-1.480421555,0.022745396,9.8,92.73190476,2
2653,0.00308849,0,0,0,0,0.032303009,-4.315789474,45.514,3
2654,0.000845,0,-0.007113642,-0.000576,0.601128375,0.018166695,-23.08333333,162.3107143,3
2655,0.000558,0,0.001355947,-0.000123,0.005852474,0.019090861,12.66666667,173.8413333,2
2656,0.000555,0.003333333,0.004310376,-4.72E-05,0.438478222,0.032638761,-10.6,45.3762963,3
2657,0.000558,0,0.021582943,-0.000314,0.409109077,0.019444453,5.35,167.3333333,2
2658,0.004446325,0.001111111,-0.00350078,-0.000713,0.860786736,0.022333284,-783,168.485,3
2659,0.000388,0,0.024798078,-8.75E-05,0.965038187,0.018644407,16.875,155.8966667,2
2660,0.00629294,0,0,-0.000448,0.337357524,0.02061397,9.666666667,69.7728,3
2661,7.76E-05,-0.003,0.007758592,-1.00E-04,-0.376179991,0.03263879,-0.625,100.221875,2
2662,7.76E-05,-0.001666667,0.013283574,-0.000174,0,0.032870356,-5.52,105.168,2
2663,-0.000411,-0.0025,-0.00051,-0.000197,0.150405625,0.033333236,37,67.77428571,3
2664,0.000872,0.003333333,0.031512728,2.31E-05,0,0.018972206,38.92307692,176.522963,2
2665,0.003663377,0,0.010343057,-0.000295,-0.657616653,0.032843186,4.181818182,64.06571429,3
2666,0.003441403,-0.001764706,0.012073889,1.29E-05,-1.019619026,0.032843085,25.08333333,88.9435,2
2667,7.76E-05,-0.000625,0.005383571,3.35E-05,-0.737492392,0.03296307,57,103.5623529,2
2668,7.76E-05,-0.001666667,0.011134286,0.000601,-0.897514473,0.033333258,90,71.42,2
2669,0.002063801,0,0.010385262,-0.000207,-0.024998276,0.032353053,15.5,105.2991667,2
2670,-0.002376708,0.001923077,0.022481895,0.000576,-1.727780179,0.019416577,-3.736842105,176.8833333,2
2671,0.000226,0.0016,0.014182732,-0.000538,0.992143736,0.019130974,-8.0625,170.7228571,2
2672,0.000872,0.004,0.012886369,-0.000189,-0.091292877,0.018666636,24.29411765,168.18,2
2673,0.002974224,0,0.00858646,9.54E-05,-0.632467229,0.032094499,0.545454545,126.6333333,2
2674,0.004929602,0,0.003201461,-4.54E-05,0.440062788,0.030092623,-0.454545455,26.616,3
2675,-0.001695138,0.003043478,0.03004892,-0.000629,0.030005989,0.019583333,44.78947368,179.199,2
2676,0.000226,0,0.024253507,0.000302,-0.634207581,0.019744278,47.3,169.85,2
2677,0.000872,0,0.022071956,0.000463,-0.760091783,0.018888972,-43.77777778,180.6975,2
2678,0.002356123,0,0.007747278,-0.00019,1.960443638,0.018855576,38.8,183.1076923,3
2679,0.002633327,0,0.02009632,-0.000216,0,0.01877456,-119.0416667,182.3147826,2
2680,0.002633327,0,0.016458629,-0.000234,1.427246135,0.019083376,-9.307692308,176.8864286,2
2681,0.002531851,0,0.007103279,-0.000124,0,0.032112399,7.884615385,34.14695652,3
2682,0.00368219,-0.002307692,-0.005742585,-0.000135,-0.114636523,0.033333176,69.17647059,123.4251852,3
2683,0.004231848,0,-0.013098487,-3.44E-05,1.764590532,0.033333302,-48.31578947,80.18444444,3
2684,0.004231848,-0.000714,-0.002709635,5.61E-05,0.830699648,0.03333334,82.51851852,52.90923077,3
2685,0.004231848,0.001,-0.004389406,-7.94E-05,-0.006792991,0.03333328,142.95,33.66222222,3
2686,0.004929602,0,0.010512779,0.000141,0.037713825,0.030425003,0,18.23111111,3
2687,-7.21E-05,0,0.033644985,-0.000393,0.506163215,0.020091327,342.2,158.1507692,2
2688,-7.21E-05,0,0.033414069,-0.000348,1.009955553,0.019485032,87.71428571,158.8894118,2
2689,0.000872,0.004545455,0.021742842,0.000409,-1.291277017,0.019895919,40.75,159.1506667,2
2690,0.000872,0,0,-0.000256,0.722389082,0.019637394,-11.08695652,169.6716667,2
2691,0.002356123,0,0.005243504,0,1.133705232,0.019091661,9.636363636,185.7783333,2
2692,0.002633327,0,0.017811095,0,1.944488853,0.018777771,-34.05555556,186.4461538,2
2693,0.002633327,0,0.002109251,-0.000191,1.579598955,0.018583336,16.875,187.28,3
2694,0.006079001,0,0.013802515,-0.000271,-0.739052664,0.020055532,88.52380952,142.8704762,2
2695,0.001234212,0,0.006201251,0.000429,-1.041510455,0.033333285,-229.1363636,75.5,2
2696,-0.000214,0,0.002646225,-0.000141,-0.104429391,0.017597717,27.66666667,150.2359091,2
2697,-0.001695138,0,0.000732,-1.92E-05,1.396104097,0.020000049,11.5,133.8775,3
2698,0.000619,0.000455,0.007360123,5.15E-05,-0.204769427,0.019444593,75.33333333,132.6033333,2
2699,0.001053797,0.004545455,0.021622304,-0.00034,-1.082036658,0.019493989,20.375,141.0575,2
2700,0.003924096,0,0.014881306,0.000923,-1.979699992,0.020242445,36.5625,160.0533333,2
2701,0.004231848,-0.00087,0.000772,-3.79E-06,-0.779380151,0.033333335,15.96296296,71.66166667,3
2702,0.002836905,0,-0.000342,0.000211,0.137634277,0.029999924,12.64285714,92.88307692,3
2703,-0.00255797,0,0.007309616,-0.000129,-0.380339381,0.020166588,187.2,107.8818519,2
2704,0.002218519,0,0.014406144,0,-0.862826471,0.020218145,46.16,112.58,2
2705,0.005008971,0,0.000814,-6.15E-05,0.393578351,0.020444222,17.26086957,107.6166667,3
2706,0.001303802,0,0.005563712,-5.82E-05,-0.500204184,0.033549925,-18,55.68916667,3
2707,0.005008971,0,0,0,-0.024391661,0.019920479,-1.647058824,104.7942857,3
2708,-0.002816968,0,0,-0.000106,0,0.01904786,64.76,126.5592857,2
2709,0.002218519,0,-0.012322693,2.18E-05,1.329102376,0.020063216,143.3076923,67.39,1
2710,0.002548209,0,0.00427503,-0.00051,-0.060807201,0.019351864,-65.38095238,115.1147826,3
2711,0.000224,0,-0.009799618,0,0.668305484,0.03235295,-218.3,21.118,3
2712,0.003449591,0,0.008642133,-0.000584,-0.108185479,0.024222169,333,63.648,1
2713,0.001753493,0,-0.00880469,-0.000299,1.169706952,0.032608646,-161.1538462,7.938636364,3
2714,0.003014651,0,0.004362727,-0.000365,1.595193511,0.028703691,12.47619048,36.1484,3
2715,0.003393405,0.000345,0.004896938,-0.000259,0,0.025044423,1.136363636,75.103,3
2716,0.003359914,0,0.002944494,-6.38E-05,-0.423090416,0.02520564,0.166666667,59.19954545,3
2717,0.000565,0,-0.022710004,0,-0.707713347,0.02006173,195.5,21.36166667,1
2718,0.002605528,0,0,-0.00016,0.749583298,0.020135778,343.7,10.07833333,1
2719,0.002605528,0,-0.010625962,-0.000547,0.813903579,0.020500101,366.0434783,15.25217391,1
2720,0.002750645,0,-0.000277,4.50E-11,0.019931124,0.020337241,283.125,50.33571429,1
2721,0.002539334,0,-0.003005165,-0.000135,0.409381173,0.020714306,163.2857143,67.22,1
2722,0.001029442,0,0,-3.66E-05,0.232348774,0.031540852,-19.70588235,43.59782609,3
2723,0.001029442,0,0,-7.87E-05,0,0.03118327,-27.6,54.90055556,3
2724,0.003320544,0.005789474,-0.00697292,-0.00011,0.440882226,0.025555575,-20,92.1804,3
2725,0.003359914,0.0016,-0.001753541,0.000643,0.022079503,0.02608884,-8.137931034,80.345,3
2726,-0.001093516,0,-0.003710632,0.000173,0.263979877,0.019047669,202.9166667,43.88,1
2727,0.002098416,0,-0.004248874,0,0,0.019833398,814.25,15.43416667,1
2728,0.002098416,0,-0.003892464,-5.10E-05,0,0.020052183,599.9285714,10.32222222,1
2729,0.003059156,0,-0.011181206,0,0.650270841,0.020138899,368.3333333,45.00333333,1
2730,0.003229197,0.000588,0.01517836,0.000633,-0.787506496,0.021000519,250.8666667,153.7219048,2
2731,0.002211344,0,0.015306453,-0.000272,0,0.033333355,6.083333333,36.075,3
2732,0.002324682,0.000833,0.026454582,0.000239,-1.398717113,0.032869497,89.86363636,-4.2935,2
2733,0.003804376,0.004666667,0.007381943,0,-0.799379651,0.032833468,6.454545455,15.39571429,3
2734,-0.003707541,-0.00375,0,0.000767,-0.384929503,0.030624914,-52.45454545,41.0188,2
2735,0.003449591,0,0.00477481,0.000415,-1.043348511,0.025394416,-16,82.96736842,2
2736,0.003375022,0.004545455,0.011157451,0.001192607,-1.108656634,0.025757677,122.7222222,92.741,2
2737,0.003359914,0.001428571,-0.000984,6.20E-05,0.006461252,0.025757665,342.3,103.3325,3
2738,0.003359914,0,-0.001059065,-0.000511,-0.015861181,0.025810627,0,71.34210526,3
2739,0.002098416,0.000833,-0.004371357,0.000175,0.052885351,0.019895875,472.1578947,9.56,1
2740,0.00326321,-0.00125,0.006255036,-0.000295,1.117657327,0.019750147,765.7272727,13.27727273,1
2741,0.00326321,0,0,0,0,0.020370399,525,19.55647059,1
2742,0.003233862,0,0.025005454,0.00041,-1.133148396,0.021444494,-24,160.5766667,2
2743,0.0049087,0,0.01446748,0.001216191,-1.277722835,0.02583329,11.27777778,91.75909091,2
2744,0.004188439,0,0.013227411,-0.000128,-0.425841975,0.025692943,-30.16666667,101.94,2
2745,0.003697626,0.000625,0.001873792,-1.90E-05,0.334377454,0.025929962,3.894736842,75.29352941,3
2746,0.00395535,0.001666667,0.003956838,0.000112,-0.685591657,0.029824671,20.42857143,53.00285714,3
2747,0.004425738,0,0.002904806,-0.000548,-0.253095516,0.029824656,11.34782609,50.35043478,3
2748,-0.001432042,0,0,-4.64E-06,0.558074338,0.019618074,67.05263158,77.485,1
2749,0.00326321,0,0,0,0,0.019727291,653.7692308,8.516,1
2750,0.00326321,-0.00037,0,0,0,0.019857112,939.5625,14.4,1
2751,0.001793095,0,0.006026201,0,0.439618637,0.02766627,-3.3,84.18210526,3
2752,0.005513112,0.004705882,0.011169685,0.000244,-0.620911064,0.014666748,-3.35,43.87,3
2753,1.35E-05,0,0.024375432,2.96E-05,0.613929809,0.017708063,-8.785714286,161.3663636,2
2754,0.00326321,0,0,0.000514,0,0.01950001,1176.1875,10.74,1
2755,0.000301,0.0025,0.002649563,-8.16E-05,0,0.029012304,-35.35,66.9084,3
2756,1.35E-05,0,0.026157683,6.94E-05,0,0.017972196,-22.82352941,162.6668,2
2757,-0.003357641,0,0.015384087,-0.000441,0.096148407,0.017878931,6.1875,172.8255,2
2758,-0.003590387,0,0.023337201,-0.000416,0.970160164,0.0189048,14.93333333,186.593913,2
2759,0.002975183,0,-0.020139429,-0.000177,0.603442557,0.020208379,606.1,96.975,1
2760,0.004613063,0,0.020570146,-0.000211,-0.262850588,0.024166832,19.42857143,62.7175,3
2761,0.004901097,0,-0.006336239,0.000104,-0.024425289,0.02803078,-2.352941176,40.78875,3
2762,0.000883,-0.002727273,-0.000263,-0.00039,0,0.017222198,17,95.37142857,3
2763,-0.001788711,8.00E-04,0.020490275,-0.000366,0.861429137,0.018103448,9.692307692,192.7913043,2
2764,0.00017,0,0.004641121,0,0,0.019816612,29.42307692,106.768,2
2765,0.004418832,0,0.015574426,-0.000277,-1.138315086,0.024624974,25.77777778,89.02285714,2
2766,0.004122472,0,-0.00321355,-9.61E-05,0.033947589,0.028070149,10.04761905,46.22888889,3
2767,0.00428943,0,0.007230754,-0.000328,0.148696622,0.029938213,43.78947368,44.13,3
2768,0.000864,0.003913043,-0.000476,-7.56E-05,-0.012714191,0.017222182,1.25,82.32,3
2769,-0.000309,0,-0.010559274,-0.000421,0.055864284,0.018074087,32.55555556,142.4786957,3
2770,0.001324763,0,-0.004260071,-0.000205,0,0.020027784,143.047619,44.74722222,1
2771,0.004418832,0,0.00798247,0.001056698,-1.01499863,0.024177129,9.666666667,77.98,2
2772,0.00266328,-0.001428571,0,-0.000147,-0.11218902,0.027631559,-50.90909091,94.1988,3
2773,0.004773617,0,-0.001951715,0.000176,-0.286447129,0.029938297,0.4,54,3
2774,0.002690409,0,0.003940493,-0.000138,0.248699838,0.024026527,6.291666667,46.886875,3
2775,-0.000548,0,-0.011717992,5.44E-05,1.080165429,0.019682501,135.75,142.9595,1
2776,0.001324763,0,-0.010846131,-0.000159,0.578758363,0.020201867,225.875,43.18333333,1
2777,0.002194277,0,-0.023006207,-0.000135,0.309265366,0.019962501,221.3333333,32.2573913,1
2778,0.004293198,0,-0.015114275,-0.000589,0.797550206,0.020138804,208.4666667,53.54190476,1
2779,0.006019057,0,0,0,0,0.023259176,1.875,29.57958333,3
2780,0.007757156,0.002222222,0.002705114,-0.000919,-0.297989451,0.024176429,4.545454545,52.74958333,3
2781,0.004293198,0,0,-0.000159,0.222267193,0.020559562,65.83333333,81.226,3
2782,0.003357336,0,0.024277024,0.000357,-0.622093932,0.020404725,93.16666667,149.325,2
2783,0.003357336,0.000667,0.036673795,0,0.073672888,0.020646931,-125.8333333,165.6805556,2
2784,0.006132864,0,0,0,0,0.023071578,10.54545455,73.2336,3
2785,0.000854,0,0.004482487,-0.00041,0.110928098,0.029999809,6.761904762,65.0775,3
2786,0.001153381,0,0.022611331,0.000296,0.720675879,0.019252922,54.875,116.41,2
2787,0.001324763,0,0.00637079,-0.000183,1.434817114,0.019444699,151.1,94.896,3
2788,0.002194277,0,-0.002996369,0.000287,0,0.019631831,-259.6896552,67.305,3
2789,0.003357336,0.005416667,0.028405555,-0.000473,0,0.02041647,-72.33333333,170.1985714,2
2790,0.002463381,0,0.014372614,-2.40E-06,0.187138672,0.019920594,11.22222222,173.8653333,2
2791,0.001250504,0,0.014002167,-0.000238,0.178507074,0.019472059,35.36363636,121.5757895,2
2792,0.000706,0.004,0.00785956,-0.000223,-0.337292272,0.033796377,149.8333333,133.9,2
2793,0.002330333,0,0.014948474,-0.00047,1.540126803,0.020777791,20.3,157.1261111,3
2794,-0.001521408,-0.004615385,0.016272894,-0.000153,-0.144797182,0.029999928,11.88888889,163.7913043,2
2795,0.001845452,-0.001428571,0.025832644,6.60E-05,-0.442195387,0.029854145,9.3,147.1941667,2
2796,0.004904513,0.000435,0.002561233,-0.000153,1.060121988,0.030263162,2.105263158,46.96466667,3
2797,0.003043623,0.0025,0.000868,3.35E-05,-0.219197686,0.028070194,5.8125,156.6952381,2
2798,0.00032,-0.001111111,0.005785824,0.00029,-0.505589969,0.033796311,-7.555555556,22.954,3
2799,-0.004873777,0,0.023248903,-0.000202,0.293899781,0.030208349,26.84210526,171.6130769,2
2800,0.00171458,0,0.004632711,0.000154,-0.078701561,0.0279948,19.35,105.02,2
2801,0.001350256,0,0.000245,0.000325,-0.357498876,0.019791603,-26,159.44,2
2802,-0.00655956,0,0.010690946,7.03E-05,0.077126718,0.029999817,7.666666667,186.2258333,2
2803,0.002639264,0,0.004998776,-0.000163,-0.038172946,0.028067769,9.947368421,97.55666667,3
2804,0.002639264,0.000741,0.006269104,0.00013,-0.187230476,0.028125037,110.5714286,91.35625,3
2805,0.001683665,8.00E-04,0.025850721,-0.000229,1.373461166,0.019444478,-15.33333333,169.6333333,2
2806,0.00032,0.001,0.024354925,-0.000132,-0.49939075,0.034057965,-7.727272727,36.87043478,2
2807,-0.002563473,0,0.007295935,3.75E-05,-0.745049966,0.029999924,-1.461538462,116.4003333,2
2808,-0.003403597,-0.000417,0.000327,-0.000215,0.254745659,0.030263091,1.285714286,192.48,2
2809,-0.003403597,-0.001,0.009515595,3.38E-05,0,0.030263121,-162.8,184.0514286,2
2810,-0.000973,0,0.027257214,-0.000555,-1.166913104,0.03026324,11.38095238,160.471,2
2811,0.003251343,-0.000667,0.025016598,4.26E-05,-1.410529602,0.019791684,13,180.8354167,2
2812,0.003251343,0,0.025865102,0.000221,-0.584966542,0.019666724,4.333333333,182.144,2
2813,-0.002563473,-0.004210526,0.007581789,-0.000168,-0.178466415,0.029999821,2,161.4134783,2
2814,-0.003403597,-4.00E-04,0.004766841,-0.000306,0.11206515,0.03026306,8.944444444,206.18,2
2815,-0.003403597,0.000588,0.010141633,-0.000712,-0.04365393,0.030263094,27.0625,205.8557692,2
2816,-0.003372941,0,0.006032775,-0.000617,0.108799114,0.030263098,4.363636364,198.904,2
2817,0.00460635,0,0.001668858,-0.000144,0.42129033,0.019444399,-0.130434783,183.1769231,3
2818,0.003959167,0.000476,0.030826941,0.000124,-1.53556,0.019791722,9,167.09,2
2819,0.003941718,0,0.025582223,-0.000217,-0.33267624,0.019791632,112.5454545,173.844,2
2820,-0.004035144,0,0.004897105,-0.000731,0.364052228,0.029999924,0,153.292,2
